iter	Accuracy	MultiClass
1725	0.8965080705	0.320330485
1726	0.8965382123	0.3203217133
1727	0.8965382123	0.3203152375
1728	0.8965532832	0.3202881275
1729	0.8965382123	0.3202713788
1730	0.8964779287	0.3202173649
1731	0.8965532832	0.3201758316
1732	0.8965532832	0.3201503994
1733	0.8965532832	0.3201143117
1734	0.8965683541	0.3200477289
1735	0.8965683541	0.3200036052
1736	0.8965382123	0.3199705493
1737	0.8965532832	0.3199422914
1738	0.8965382123	0.3199270144
1739	0.896583425	0.3198628159
1740	0.8965984959	0.319826787
1741	0.8965532832	0.3197751573
1742	0.8966135668	0.3197422192
1743	0.8965683541	0.3197255293
1744	0.8966286377	0.31970881
1745	0.8966286377	0.3196926794
1746	0.8966738505	0.3196130273
1747	0.8966286377	0.3195984568
1748	0.8966286377	0.3195520078
1749	0.8966587796	0.319515037
1750	0.8966587796	0.3194684114
1751	0.8966889214	0.3194458639
1752	0.8966889214	0.3194179592
1753	0.8967341341	0.3194067443
1754	0.8967039923	0.3193486094
1755	0.8966889214	0.319281173
1756	0.8966738505	0.3192564767
1757	0.8966738505	0.3192260111
1758	0.8966738505	0.3192103221
1759	0.8966889214	0.3191762653
1760	0.8966587796	0.3191303462
1761	0.8967341341	0.3191009402
1762	0.8967190632	0.3190746839
1763	0.8967341341	0.3190616735
1764	0.896749205	0.3190537259
1765	0.8967793468	0.3190167551
1766	0.8967793468	0.318999712
1767	0.896749205	0.3189769879
1768	0.8967793468	0.3189523799
1769	0.8967793468	0.3189403409
1770	0.8967944177	0.3189321873
1771	0.8967793468	0.3189161744
1772	0.896749205	0.3188787915
1773	0.8967341341	0.3188677827
1774	0.896749205	0.3188505924
1775	0.8967944177	0.3188143281
1776	0.8967944177	0.3188043495
1777	0.8968094886	0.3187408279
1778	0.8967944177	0.3187068595
1779	0.8968396305	0.318686608
1780	0.8968396305	0.3186715665
1781	0.8968547014	0.3186209082
1782	0.8967944177	0.318615345
1783	0.8968396305	0.3186051309
1784	0.8968848432	0.3185942398
1785	0.8968999141	0.3185834076
1786	0.8968697723	0.3185592412
1787	0.8968547014	0.3185377239
1788	0.8968396305	0.3185168542
1789	0.8968396305	0.3184993107
1790	0.8968547014	0.3184915104
1791	0.8969451268	0.3184608387
1792	0.8969451268	0.3184080611
1793	0.8969300559	0.31840447
1794	0.8969300559	0.3183913418
1795	0.8969752686	0.3183757999
1796	0.8969451268	0.3183483073
1797	0.8968999141	0.3183296453
1798	0.896914985	0.3183198139
1799	0.896914985	0.3183021821
1800	0.8970054105	0.3182682137
1801	0.8970204814	0.3182337743
1802	0.8970204814	0.3182083421
1803	0.8970506232	0.31815945
1804	0.8970656941	0.3181325166
1805	0.8970506232	0.3181123534
1806	0.897080765	0.31808386
1807	0.897080765	0.3180653451
1808	0.8970958359	0.3180565145
1809	0.8971109068	0.3180279328
1810	0.8971259777	0.3180072103
1811	0.8971259777	0.3179583475
1812	0.8971259777	0.3179282057
1813	0.8971711905	0.3178878204
1814	0.8971561195	0.3178569133
1815	0.8971561195	0.3178386339
1816	0.8971410486	0.3178019869
1817	0.8971410486	0.317784149
1818	0.8971561195	0.3177707265
1819	0.8971862614	0.3177633382
1820	0.8972314741	0.3177414972
1821	0.8972164032	0.3177304
1822	0.8971862614	0.3177041437
1823	0.897246545	0.3176795357
1824	0.8972164032	0.3176720003
1825	0.8972164032	0.3176548689
1826	0.8972013323	0.3176453907
1827	0.897246545	0.3176219602
1828	0.897246545	0.3176014437
1829	0.897246545	0.3175738922
1830	0.897246545	0.317549608
1831	0.8972766868	0.3175004804
1832	0.8972766868	0.3174762845
1833	0.8973068286	0.3174154416
1834	0.8972917577	0.3173973389
1835	0.8972917577	0.3173778821
1836	0.8972616159	0.3173518023
1837	0.8972917577	0.317342383
1838	0.8972616159	0.317332846
1839	0.8972616159	0.3173055005
1840	0.8973068286	0.3172699131
1841	0.8973068286	0.3172659099
1842	0.8973218995	0.3172352088
1843	0.8973369704	0.3172165174
1844	0.8973520414	0.3171375129
1845	0.8973520414	0.3170828219
1846	0.8973972541	0.3170441144
1847	0.8973821832	0.3169895118
1848	0.8973821832	0.3169741171
1849	0.8973972541	0.3169616365
1850	0.897412325	0.3168819844
1851	0.897412325	0.3168632635
1852	0.897412325	0.3168408926
1853	0.8973671123	0.3168243794
1854	0.8973821832	0.3167769296
1855	0.897412325	0.3167195601
1856	0.8973972541	0.3166897715
1857	0.8973821832	0.3166426454
1858	0.8973671123	0.3166258378
1859	0.8973821832	0.3166185967
1860	0.8973520414	0.3165946364
1861	0.8973218995	0.3165736195
1862	0.8973369704	0.3165593728
1863	0.8973821832	0.3165446551
1864	0.897412325	0.3165144838
1865	0.8973821832	0.3164956158
1866	0.8974273959	0.3164634429
1867	0.8974273959	0.3164269431
1868	0.8974726086	0.3163868521
1869	0.8974726086	0.3163808178
1870	0.8974876795	0.3163512353
1871	0.8974726086	0.3163410212
1872	0.8974424668	0.316312204
1873	0.8974424668	0.3162813557
1874	0.8974575377	0.3162506841
1875	0.8974575377	0.3162250753
1876	0.8974575377	0.3162111524
1877	0.8975027504	0.3161885755
1878	0.8974273959	0.3161578449
1879	0.897412325	0.3161328543
1880	0.8975328923	0.3160660949
1881	0.8975178213	0.3160434885
1882	0.8975027504	0.3160212059
1883	0.8975027504	0.3159889448
1884	0.8974424668	0.315960157
1885	0.8974876795	0.3159307511
1886	0.8974876795	0.3159248934
1887	0.8975178213	0.3158863331
1888	0.8974876795	0.3158207217
1889	0.897578105	0.3157752734
1890	0.8975630341	0.315754963
1891	0.8975027504	0.3156773125
1892	0.8975630341	0.3156280672
1893	0.8975931759	0.3156204728
1894	0.8975630341	0.3155919794
1895	0.8975479632	0.3155828544
1896	0.8975630341	0.3155694025
1897	0.8975630341	0.3155516824
1898	0.8975931759	0.3155466195
1899	0.8976233177	0.3155130043
1900	0.8976233177	0.3154904274
1901	0.8976233177	0.3154754742
1902	0.8976534595	0.3154653779
1903	0.8977137432	0.3154182224
1904	0.8976685304	0.3153767774
1905	0.8977288141	0.3153621186
1906	0.8976836013	0.3153459292
1907	0.8976986723	0.3153315647
1908	0.8976986723	0.3153084285
1909	0.8977137432	0.3152796113
1910	0.8977288141	0.3152656
1911	0.897743885	0.3152202401
1912	0.8977740268	0.3152066116
1913	0.8977740268	0.3151930419
1914	0.8977288141	0.3151598388
1915	0.8977288141	0.3151246635
1916	0.8976986723	0.3150955519
1917	0.8976986723	0.315075477
1918	0.8977137432	0.3150676766
1919	0.8977288141	0.3150423916
1920	0.8977137432	0.3150156643
1921	0.8977288141	0.3149738661
1922	0.897743885	0.3149675669
1923	0.8976986723	0.3149354529
1924	0.8977137432	0.3149020438
1925	0.8977137432	0.3148848241
1926	0.8977589559	0.3148530928
1927	0.897743885	0.3148329884
1928	0.8976986723	0.314804966
1929	0.8977288141	0.3147772084
1930	0.8977740268	0.3147199566
1931	0.8978192395	0.314675362
1932	0.8978041686	0.3146643238
1933	0.8978041686	0.3146285598
1934	0.8978041686	0.3146107514
1935	0.8978041686	0.3146005079
1936	0.8978041686	0.3145761354
1937	0.8978192395	0.314566981
1938	0.8978343104	0.3145432561
1939	0.8978493813	0.3145021938
1940	0.8978493813	0.3144715515
1941	0.8978041686	0.3144268392
1942	0.8977890977	0.3144024373
1943	0.8977589559	0.3143838047
1944	0.8978041686	0.3143621991
1945	0.8978644522	0.3143274654
1946	0.8978644522	0.314301003
1947	0.8978945941	0.3142944978
1948	0.8978795232	0.314275983
1949	0.8978343104	0.3142458706
1950	0.8978343104	0.3142312412
1951	0.8978644522	0.3141980087
1952	0.8978795232	0.3141651294
1953	0.8978493813	0.3141467323
1954	0.8978493813	0.3141296892
1955	0.8978945941	0.3141019316
1956	0.897909665	0.3140891861
1957	0.8978945941	0.3140647842
1958	0.8980000904	0.3140064138
1959	0.8980453032	0.3139523999
1960	0.8980302322	0.3139291166
1961	0.8981055868	0.3138879365
1962	0.8980905159	0.3138747789
1963	0.8981357286	0.3138453729
1964	0.8981206577	0.313828948
1965	0.898075445	0.313805959
1966	0.898075445	0.3137774656
1967	0.8980905159	0.3137419665
1968	0.8981206577	0.3137051429
1969	0.8981507995	0.3136919558
1970	0.8981809413	0.3136357931
1971	0.8981809413	0.3136234303
1972	0.8981809413	0.31358122
1973	0.898241225	0.3135560233
1974	0.8981960122	0.3135383621
1975	0.8981960122	0.3135222315
1976	0.8981960122	0.3135034811
1977	0.8982110831	0.3134843482
1978	0.8982110831	0.313459122
1979	0.898241225	0.3134355443
1980	0.8983015086	0.3134239173
1981	0.8983316504	0.3133974549
1982	0.8983015086	0.3133786457
1983	0.8982562959	0.3133603369
1984	0.8982713668	0.3133534491
1985	0.8983015086	0.3133193924
1986	0.8983316504	0.3132926945
1987	0.8983015086	0.313281303
1988	0.8983015086	0.3132511023
1989	0.8983467213	0.3131736578
1990	0.8983316504	0.313138983
1991	0.8983467213	0.3131096065
1992	0.8983617922	0.3130932404
1993	0.8983467213	0.3130760502
1994	0.8983768631	0.3130623333
1995	0.8984823595	0.3130187101
1996	0.8984974304	0.3129772651
1997	0.8984522177	0.312960222
1998	0.8984823595	0.3129307866
1999	0.898407005	0.3129124778
2000	0.8984522177	0.3128680304
2001	0.8984522177	0.312848868
2002	0.8984974304	0.3128195798
2003	0.8984823595	0.3127831388
2004	0.8985125013	0.3127522611
2005	0.898557714	0.3127000722
2006	0.8985426431	0.3126461172
2007	0.8985426431	0.312636168
2008	0.8985426431	0.3126046427
2009	0.898572785	0.3125833904
2010	0.898572785	0.3125623147
2011	0.898572785	0.3125203987
2012	0.8986632104	0.3124874311
2013	0.8986632104	0.3124408349
2014	0.8986330686	0.3124299144
2015	0.8986782813	0.3124050121
2016	0.8986330686	0.3123639792
2017	0.8986481395	0.3123351914
2018	0.8986933522	0.3122994863
2019	0.8986933522	0.3122863287
2020	0.8986933522	0.3122606316
2021	0.8987084231	0.3122538909
2022	0.898723494	0.3122416752
2023	0.898723494	0.3122177443
2024	0.8986933522	0.3121995826
2025	0.8987084231	0.3121883383
2026	0.8987536359	0.3121448917
2027	0.8987536359	0.3121238454
2028	0.8987385649	0.3120972653
2029	0.8987536359	0.3120711856
2030	0.8987385649	0.3120271208
2031	0.8987536359	0.3119809367
2032	0.8987536359	0.311971223
2033	0.8987084231	0.3119479691
2034	0.8986782813	0.3119281297
2035	0.8986330686	0.3118856839
2036	0.8985878559	0.3118633424
2037	0.8986029268	0.3118414131
2038	0.8986179977	0.3118148918
2039	0.8986179977	0.3117877524
2040	0.8986632104	0.3117617021
2041	0.8986632104	0.3117293526
2042	0.8986782813	0.3117068934
2043	0.8986632104	0.3116766633
2044	0.8986632104	0.3116490235
2045	0.8987084231	0.3116210305
2046	0.8987084231	0.3116023096
2047	0.898723494	0.3115572146
2048	0.8987536359	0.3115387292
2049	0.898723494	0.3115128555
2050	0.898723494	0.3114915443
2051	0.8987837777	0.31144224
2052	0.8987536359	0.3114096845
2053	0.8987687068	0.3113797193
2054	0.8987687068	0.3113596738
2055	0.8987988486	0.3113283546
2056	0.8987687068	0.3112879987
2057	0.8987988486	0.3112712205
2058	0.8987988486	0.3112564734
2059	0.8988139195	0.3112379586
2060	0.8988139195	0.3112225933
2061	0.8987687068	0.311185387
2062	0.8988591322	0.3111478864
2063	0.8988591322	0.311133934
2064	0.8988742031	0.311096139
2065	0.8988591322	0.3110801261
2066	0.8988742031	0.3110693528
2067	0.8988591322	0.3110537815
2068	0.8988742031	0.3110355316
2069	0.8988289904	0.3110161336
2070	0.8987837777	0.3109897301
2071	0.8988139195	0.3109778677
2072	0.8988289904	0.3109491387
2073	0.8988139195	0.3109348626
2074	0.8988742031	0.3109114615
2075	0.8988591322	0.3108790531
2076	0.8989043449	0.3108460266
2077	0.898889274	0.3108334872
2078	0.8988742031	0.3107877446
2079	0.8988742031	0.3107836237
2080	0.8989194159	0.3107073861
2081	0.8989043449	0.3106866047
2082	0.898889274	0.310647279
2083	0.8989194159	0.3106250259
2084	0.8989194159	0.3105889087
2085	0.8989043449	0.3105539101
2086	0.8989495577	0.3105313037
2087	0.8988742031	0.310462631
2088	0.8989043449	0.3104458528
2089	0.8989344868	0.3104379347
2090	0.8989796995	0.3103700273
2091	0.8989796995	0.310364935
2092	0.8990098413	0.3103304073
2093	0.8989796995	0.3103030913
2094	0.8990098413	0.3102800434
2095	0.8990249122	0.3102604983
2096	0.8989947704	0.3102375681
2097	0.8989947704	0.3102286492
2098	0.8989796995	0.310215786
2099	0.8989646286	0.3101734579
2100	0.8989947704	0.3101325133
2101	0.8989796995	0.3101208275
2102	0.8989947704	0.3100821494
2103	0.8990249122	0.3100503003
2104	0.8989947704	0.3100176859
2105	0.8990249122	0.3099928425
2106	0.8990249122	0.3099769768
2107	0.8990399831	0.3099385048
2108	0.8990851958	0.3099133376
2109	0.8990701249	0.30987672
2110	0.8990399831	0.3098631797
2111	0.899055054	0.3098513172
2112	0.899055054	0.3098395137
2113	0.8990399831	0.309825944
2114	0.8990399831	0.3098072819
2115	0.8990701249	0.3097639825
2116	0.8990851958	0.3097229202
2117	0.8990399831	0.3097050529
2118	0.8991304086	0.3096412665
2119	0.8991906922	0.3095594656
2120	0.8991153377	0.3095409507
2121	0.8991153377	0.3095138702
2122	0.8991153377	0.3095085129
2123	0.8991304086	0.3094903513
2124	0.8991756213	0.3094749861
2125	0.8991605504	0.3094557942
2126	0.8991454795	0.309439281
2127	0.8991304086	0.3094094041
2128	0.8991605504	0.3093887993
2129	0.899220834	0.3093608651
2130	0.899220834	0.3093519168
2131	0.8992509758	0.3093289278
2132	0.8992961886	0.309291015
2133	0.8993112595	0.3092804771
2134	0.8992811177	0.3092708223
2135	0.8992961886	0.3092411809
2136	0.8993112595	0.309183988
2137	0.8993564722	0.3091728614
2138	0.8993112595	0.3091613816
2139	0.8993263304	0.3091409535
2140	0.8993112595	0.3090956819
2141	0.8993564722	0.3090823182
2142	0.8993112595	0.309054443
2143	0.8992811177	0.309039637
2144	0.8992961886	0.3090280689
2145	0.8993263304	0.3090134689
2146	0.8993564722	0.3089935412
2147	0.8994016849	0.3089375845
2148	0.899386614	0.3088905763
2149	0.8993715431	0.3088804799
2150	0.8993414013	0.3088656151
2151	0.899386614	0.3088432147
2152	0.899386614	0.308828291
2153	0.8994167558	0.3088149862
2154	0.899386614	0.3087826368
2155	0.8994167558	0.3087538784
2156	0.8993715431	0.3087091366
2157	0.8994016849	0.3086765517
2158	0.8993564722	0.3086676328
2159	0.8994016849	0.3086432014
2160	0.8994016849	0.3086336349
2161	0.899386614	0.3085772368
2162	0.8994167558	0.3085543655
2163	0.8994016849	0.3085227813
2164	0.8994016849	0.3085049729
2165	0.8994016849	0.3084863109
2166	0.8993564722	0.3084535199
2167	0.899386614	0.3084338571
2168	0.899386614	0.308418168
2169	0.8993715431	0.308397475
2170	0.8993414013	0.3083795488
2171	0.899386614	0.3083515558
2172	0.8994016849	0.3083366909
2173	0.8994016849	0.308322768
2174	0.8994770395	0.3082570094
2175	0.8994468977	0.3082439695
2176	0.8995222522	0.3082241006
2177	0.8995222522	0.3081992572
2178	0.8995071813	0.3081757678
2179	0.8994921104	0.3081419171
2180	0.8995825358	0.3080876971
2181	0.8994921104	0.3080760996
2182	0.8995674649	0.3080364796
2183	0.8995674649	0.3080030116
2184	0.8995825358	0.307978904
2185	0.8995674649	0.3079556206
2186	0.899552394	0.3079257143
2187	0.8995825358	0.3078996934
2188	0.8996126776	0.3078662254
2189	0.8996126776	0.3078511251
2190	0.8995976067	0.3078334933
2191	0.8996428195	0.3078052354
2192	0.8996729613	0.3077797149
2193	0.8996126776	0.307758492
2194	0.8995976067	0.3077251711
2195	0.8995976067	0.3076960301
2196	0.8995976067	0.307613199
2197	0.8996126776	0.3075990406
2198	0.8996578904	0.3075786419
2199	0.8996578904	0.3075743738
2200	0.8995674649	0.3075366376
2201	0.8995674649	0.3075309566
2202	0.8995825358	0.3075073494
2203	0.8995976067	0.3074876277
2204	0.8995825358	0.3074734399
2205	0.8995976067	0.3074657867
2206	0.8995825358	0.3074516871
2207	0.8995825358	0.3074331134
2208	0.8996126776	0.3074165707
2209	0.8996578904	0.3073889309
2210	0.8997031031	0.3073655593
2211	0.899718174	0.3073097498
2212	0.899718174	0.3072780185
2213	0.8997031031	0.3072585911
2214	0.899718174	0.3072119655
2215	0.8996880322	0.3071640742
2216	0.8996880322	0.3071127683
2217	0.8996880322	0.307109501
2218	0.899718174	0.3071014946
2219	0.8997483158	0.3070804188
2220	0.899718174	0.3070720592
2221	0.8997483158	0.3070412109
2222	0.8997483158	0.3070286126
2223	0.8997483158	0.3070050643
2224	0.8998236704	0.3069528754
2225	0.8998085995	0.3069399827
2226	0.8998387413	0.3069224098
2227	0.8998387413	0.3068986554
2228	0.899883954	0.3068577991
2229	0.8998990249	0.3068401674
2230	0.8998688831	0.3068177376
2231	0.8998688831	0.3067974861
2232	0.8999442376	0.3067550108
2233	0.8999743795	0.3067334936
2234	0.9000045213	0.3067200711
2235	0.8999743795	0.3066845426
2236	0.8999593085	0.3066655273
2237	0.8999743795	0.306652929
2238	0.9000195922	0.3066471597
2239	0.8999593085	0.3066094824
2240	0.9000045213	0.3065760732
2241	0.8999743795	0.3065561455
2242	0.900049734	0.3065130815
2243	0.900049734	0.3064895627
2244	0.900049734	0.306475993
2245	0.9000949467	0.3064394931
2246	0.900049734	0.3064144142
2247	0.9000648049	0.3064071437
2248	0.9001100176	0.3063696136
2249	0.9000798758	0.3063444463
2250	0.9001100176	0.3063124795
2251	0.9001552304	0.3062747139
2252	0.9001401595	0.3062299427
2253	0.9001401595	0.3061681579
2254	0.9001250885	0.3061539701
2255	0.9001552304	0.3061040477
2256	0.9001552304	0.3060854151
2257	0.9001703013	0.3060705502
2258	0.9001552304	0.3060589232
2259	0.9001703013	0.3060349923
2260	0.9001703013	0.3060206278
2261	0.9001401595	0.3059980803
2262	0.9002456558	0.305956812
2263	0.9002607267	0.3059429185
2264	0.9002607267	0.3059332342
2265	0.9002757976	0.305895557
2266	0.9002305849	0.3058751288
2267	0.900215514	0.305851345
2268	0.9002607267	0.3058122843
2269	0.9002456558	0.3058041013
2270	0.9002757976	0.3057976844
2271	0.9002305849	0.3057675131
2272	0.9002305849	0.3057445535
2273	0.9002607267	0.3057006359
2274	0.9002456558	0.3056922469
2275	0.9002456558	0.3056844759
2276	0.9002456558	0.3056522736
2277	0.9002607267	0.3056393221
2278	0.900215514	0.3056303443
2279	0.9002004431	0.3056159798
2280	0.9002004431	0.3055943448
2281	0.9001853722	0.3055835126
2282	0.9002456558	0.3055358862
2283	0.9002305849	0.3055158113
2284	0.900215514	0.305501123
2285	0.900215514	0.3054705691
2286	0.9002757976	0.3054206762
2287	0.9002908685	0.3054079895
2288	0.9002908685	0.3053855009
2289	0.9002305849	0.3053655731
2290	0.9002757976	0.3053535046
2291	0.9002757976	0.3053405236
2292	0.9003059394	0.3053011097
2293	0.9003059394	0.3052840372
2294	0.9003210104	0.3052546607
2295	0.9003511522	0.3052301999
2296	0.9003511522	0.3052222818
2297	0.9003662231	0.3051891964
2298	0.9004114358	0.3051531087
2299	0.9003963649	0.305143601
2300	0.9003360813	0.3051262636
2301	0.9003360813	0.3050920303
2302	0.9002908685	0.3050782251
2303	0.9003210104	0.3050626243
2304	0.9003662231	0.3050457873
2305	0.9003511522	0.30502427
2306	0.9004114358	0.3050099645
2307	0.900381294	0.3049838847
2308	0.9003662231	0.3049769674
2309	0.9003963649	0.3049454421
2310	0.900381294	0.3049008181
2311	0.9004566485	0.3048682626
2312	0.9004566485	0.3048368551
2313	0.9005018613	0.3048247277
2314	0.9005320031	0.3048096273
2315	0.9005169322	0.3047952334
2316	0.9005018613	0.3047557901
2317	0.9004867903	0.3047342728
2318	0.9005169322	0.3047084285
2319	0.9005621449	0.3046566812
2320	0.900547074	0.3046321026
2321	0.9005772158	0.3046036975
2322	0.9006224285	0.3045486534
2323	0.9006224285	0.3045421776
2324	0.9006374994	0.3044945512
2325	0.9006374994	0.3044767722
2326	0.9006676413	0.3044666759
2327	0.9006827122	0.3044433631
2328	0.9006676413	0.3044382707
2329	0.9006374994	0.3044206095
2330	0.9006525703	0.3044009467
2331	0.9006827122	0.3043687738
2332	0.9006827122	0.3043660069
2333	0.900712854	0.3043331865
2334	0.900712854	0.304300631
2335	0.9007279249	0.3042819984
2336	0.9008183503	0.3042465287
2337	0.900878634	0.3041973717
2338	0.9008635631	0.3041880701
2339	0.9008635631	0.3041727931
2340	0.9008635631	0.3041364699
2341	0.900878634	0.3041177784
2342	0.9009841303	0.3040971148
2343	0.9009539885	0.3040526085
2344	0.9009389176	0.3040369489
2345	0.9009389176	0.3040122526
2346	0.9009841303	0.303976783
2347	0.9009690594	0.3039590629
2348	0.9009841303	0.3039285385
2349	0.9009992012	0.3038938636
2350	0.900878634	0.303859748
2351	0.9008937049	0.3038291941
2352	0.9009087758	0.3038185974
2353	0.9008937049	0.3038093841
2354	0.9009087758	0.3037949313
2355	0.9009238467	0.3037646129
2356	0.9009389176	0.3037565476
2357	0.9009841303	0.3037445085
2358	0.9009841303	0.3037267884
2359	0.9009690594	0.3037110994
2360	0.9009539885	0.3036947333
2361	0.9009841303	0.3036697133
2362	0.9009992012	0.3036488436
2363	0.901044414	0.3036120788
2364	0.9010896267	0.3035791701
2365	0.9011197685	0.3035662185
2366	0.9010594849	0.3035520012
2367	0.9010594849	0.3034940724
2368	0.9010594849	0.3034662854
2369	0.9011046976	0.3034314928
2370	0.9010896267	0.3034191594
2371	0.9010745558	0.3034061784
2372	0.9010594849	0.3033750064
2373	0.9010594849	0.3033700907
2374	0.9011951231	0.3033114554
2375	0.9011499103	0.3032817551
2376	0.9011499103	0.3032673023
2377	0.9011800521	0.3032474335
2378	0.9011951231	0.3032152606
2379	0.9012252649	0.3031983058
2380	0.9011800521	0.303158833
2381	0.9011951231	0.3031313404
2382	0.9012554067	0.3030904547
2383	0.9012855485	0.3030390899
2384	0.9012855485	0.3030020602
2385	0.9012704776	0.3029666789
2386	0.9012704776	0.3029410996
2387	0.9013307612	0.3029066896
2388	0.9013307612	0.3028779607
2389	0.901360903	0.3028604172
2390	0.9013458321	0.3028378698
2391	0.9013910449	0.302817736
2392	0.9014211867	0.3027961598
2393	0.901360903	0.3027738478
2394	0.9013910449	0.3027444419
2395	0.901360903	0.3027230129
2396	0.9014061158	0.302690428
2397	0.9013910449	0.3026531628
2398	0.9013910449	0.3025887582
2399	0.9014211867	0.3025687716
2400	0.9014211867	0.3025254133
2401	0.9014513285	0.302512815
2402	0.9014663994	0.3024909151
2403	0.9014663994	0.3024630103
2404	0.9014965412	0.302454062
2405	0.9014965412	0.3024478511
2406	0.9014814703	0.302428571
2407	0.901541754	0.3024022557
2408	0.901541754	0.3023912763
2409	0.9014965412	0.3023670805
2410	0.9015116121	0.3023367915
2411	0.9015116121	0.3023269601
2412	0.901541754	0.3023099759
2413	0.9015568249	0.3022985255
2414	0.901541754	0.3022739764
2415	0.9015116121	0.3022416564
2416	0.9014814703	0.30223
2417	0.9014965412	0.3021791945
2418	0.9015116121	0.302155764
2419	0.9015116121	0.3021456088
2420	0.9015116121	0.302129331
2421	0.9015568249	0.3020978057
2422	0.9015718958	0.3020925368
2423	0.901526683	0.3020613059
2424	0.9015116121	0.3020534761
2425	0.901541754	0.3020278967
2426	0.9015869667	0.3020081456
2427	0.9015568249	0.3019890126
2428	0.9015718958	0.3019677014
2429	0.9015869667	0.3019609901
2430	0.9015718958	0.3019282874
2431	0.9016020376	0.301920958
2432	0.9015869667	0.3019073883
2433	0.9015869667	0.3018982045
2434	0.9015869667	0.301864707
2435	0.9015869667	0.3018290608
2436	0.9016020376	0.3017964464
2437	0.9015116121	0.3017740755
2438	0.901526683	0.301739018
2439	0.9015718958	0.3016923924
2440	0.9015869667	0.3016787933
2441	0.9016020376	0.3016579824
2442	0.9016321794	0.301622189
2443	0.9016321794	0.3016097673
2444	0.9016171085	0.3015809795
2445	0.9015869667	0.3015752396
2446	0.9016020376	0.30153612
2447	0.9016171085	0.3015111294
2448	0.9016171085	0.3014796336
2449	0.9016472503	0.3014715977
2450	0.9016773921	0.301449374
2451	0.9017075339	0.3014165241
2452	0.9017226049	0.3014062806
2453	0.9017226049	0.3013674554
2454	0.9016773921	0.3013112338
2455	0.9017075339	0.3013039338
2456	0.9017226049	0.3012964573
2457	0.9017226049	0.301275411
2458	0.9017226049	0.3012463288
2459	0.9017226049	0.3012316994
2460	0.9017828885	0.301182925
2461	0.9017979594	0.3011385365
2462	0.9018281012	0.30108935
2463	0.9017979594	0.3010630348
2464	0.9017979594	0.3010473163
2465	0.9018130303	0.3010297139
2466	0.9018281012	0.3010033987
2467	0.9018883849	0.3009553308
2468	0.9018733139	0.3009476187
2469	0.9019034558	0.300933372
2470	0.901858243	0.3009228341
2471	0.9018733139	0.3009107951
2472	0.9019185267	0.3008471558
2473	0.9018883849	0.3008244023
2474	0.9019335976	0.3008123043
2475	0.9019486685	0.3008018842
2476	0.9019335976	0.3007860774
2477	0.9019185267	0.3007684162
2478	0.9019637394	0.3007478409
2479	0.9019637394	0.3007303857
2480	0.9020089521	0.3006942979
2481	0.9020541648	0.3006691601
2482	0.9019938812	0.300655561
2483	0.9020089521	0.3006193849
2484	0.9019938812	0.3005891548
2485	0.9019788103	0.3005536557
2486	0.9019938812	0.3005324034
2487	0.9020541648	0.3004996713
2488	0.902024023	0.3004882209
2489	0.9020390939	0.3004747984
2490	0.9020390939	0.3004521331
2491	0.9020692358	0.3004250232
2492	0.9020692358	0.3003969124
2493	0.9020843067	0.3003571746
2494	0.9020843067	0.3003376884
2495	0.9021144485	0.3003136103
2496	0.9021295194	0.3002908568
2497	0.9021295194	0.3002854701
2498	0.9021445903	0.3002587722
2499	0.902189803	0.3002333695
2500	0.9021747321	0.3002140599
2501	0.902189803	0.3002030805
2502	0.902189803	0.3001913652
2503	0.9022048739	0.3001828584
2504	0.9022802285	0.3001751758
2505	0.9022500867	0.3001535408
2506	0.9022651576	0.3001412368
2507	0.9022952994	0.3001296098
2508	0.9022802285	0.3000877233
2509	0.9022802285	0.3000661177
2510	0.9022500867	0.3000547851
2511	0.9022651576	0.3000435997
2512	0.902355583	0.2999822564
2513	0.9022802285	0.299934159
2514	0.9022952994	0.2999165566
2515	0.9023254412	0.2998842366
2516	0.9023103703	0.2998523286
2517	0.9023254412	0.2998383174
2518	0.9023103703	0.2998165058
2519	0.9022952994	0.2998095002
2520	0.9023405121	0.2997809773
2521	0.9023405121	0.2997715874
2522	0.902355583	0.2997379428
2523	0.9024007957	0.2997197812
2524	0.9024007957	0.2996473407
2525	0.9024460085	0.2996240279
2526	0.9024610794	0.2996062195
2527	0.9025062921	0.299578462
2528	0.9025062921	0.2995435222
2529	0.9025364339	0.2995211807
2530	0.9025364339	0.2995092006
2531	0.902521363	0.2994920692
2532	0.902521363	0.2994851224
2533	0.9025364339	0.2994712289
2534	0.9025665757	0.2994444722
2535	0.9025665757	0.2994059707
2536	0.902521363	0.2993622298
2537	0.902521363	0.2993321174
2538	0.9025364339	0.2993039183
2539	0.902521363	0.2992971482
2540	0.9025816466	0.2992564685
2541	0.9025665757	0.2992417508
2542	0.9025364339	0.299212492
2543	0.9025816466	0.2991957139
2544	0.9026268594	0.2991720478
2545	0.9026570012	0.2991623636
2546	0.9026720721	0.2991064953
2547	0.902687143	0.2990546596
2548	0.9026720721	0.2990410016
2549	0.9026570012	0.2990332306
2550	0.902687143	0.2989839853
2551	0.9027022139	0.2989719168
2552	0.902687143	0.2989599366
2553	0.902687143	0.2989350931
2554	0.9027022139	0.2989246436
2555	0.9026720721	0.2988944429
2556	0.9026419303	0.2988810792
2557	0.9026419303	0.2988667148
2558	0.902687143	0.2988514084
